CityID,City,State,Country,Subregion,Region
24234,Sodus,New York,United States,Northern America,Americas
24235,Sodus Point,New York,United States,Northern America,Americas
24236,Solon,New York,United States,Northern America,Americas
24237,Solvay,New York,United States,Northern America,Americas
24238,Somers,New York,United States,Northern America,Americas
24239,Somerset,New York,United States,Northern America,Americas
24240,Sound Beach,New York,United States,Northern America,Americas
24241,South Blooming Grove,New York,United States,Northern America,Americas
24242,South Bristol,New York,United States,Northern America,Americas
24243,South Colton,New York,United States,Northern America,Americas
24244,South Corning,New York,United States,Northern America,Americas
24245,South Dayton,New York,United States,Northern America,Americas
24246,South Fallsburg,New York,United States,Northern America,Americas
24247,South Farmingdale,New York,United States,Northern America,Americas
24248,South Floral Park,New York,United States,Northern America,Americas
24249,South Glens Falls,New York,United States,Northern America,Americas
24250,South Hempstead,New York,United States,Northern America,Americas
24251,South Hill,New York,United States,Northern America,Americas
24252,South Huntington,New York,United States,Northern America,Americas
24253,South Lima,New York,United States,Northern America,Americas
24254,South Lockport,New York,United States,Northern America,Americas
24255,South New Berlin,New York,United States,Northern America,Americas
24256,South Nyack,New York,United States,Northern America,Americas
24257,South Otselic,New York,United States,Northern America,Americas
24258,South Salem,New York,United States,Northern America,Americas
24259,South Wilson,New York,United States,Northern America,Americas
24260,Southampton,New York,United States,Northern America,Americas
24261,Southfields,New York,United States,Northern America,Americas
24262,Southold,New York,United States,Northern America,Americas
24263,Southport,New York,United States,Northern America,Americas
24264,Spafford,New York,United States,Northern America,Americas
24265,Sparkill,New York,United States,Northern America,Americas
24266,Speculator,New York,United States,Northern America,Americas
24267,Spencer,New York,United States,Northern America,Americas
24268,Spencerport,New York,United States,Northern America,Americas
24269,Speonk,New York,United States,Northern America,Americas
24270,Spring Brook,New York,United States,Northern America,Americas
24271,Spring Valley,New York,United States,Northern America,Americas
24272,Springfield,New York,United States,Northern America,Americas
24273,Springs,New York,United States,Northern America,Americas
24274,Springville,New York,United States,Northern America,Americas
24275,Springwater,New York,United States,Northern America,Americas
24276,Staatsburg,New York,United States,Northern America,Americas
24277,Stafford,New York,United States,Northern America,Americas
24278,Stamford,New York,United States,Northern America,Americas
24279,Stannards,New York,United States,Northern America,Americas
24280,Star Lake,New York,United States,Northern America,Americas
24281,Starkey,New York,United States,Northern America,Americas
24282,Staten Island,New York,United States,Northern America,Americas
24283,Stella Niagara,New York,United States,Northern America,Americas
24284,Stephentown,New York,United States,Northern America,Americas
24285,Sterling,New York,United States,Northern America,Americas
24286,Sterling Forest,New York,United States,Northern America,Americas
24287,Steuben,New York,United States,Northern America,Americas
24288,Stewart Manor,New York,United States,Northern America,Americas
24289,Stillwater,New York,United States,Northern America,Americas
24290,Stockbridge,New York,United States,Northern America,Americas
24291,Stockport,New York,United States,Northern America,Americas
24292,Stockton,New York,United States,Northern America,Americas
24293,Stone Ridge,New York,United States,Northern America,Americas
24294,Stony Brook,New York,United States,Northern America,Americas
24295,Stony Creek,New York,United States,Northern America,Americas
24296,Stony Point,New York,United States,Northern America,Americas
24297,Stottville,New York,United States,Northern America,Americas
24298,Stratford,New York,United States,Northern America,Americas
24299,Strykersville,New York,United States,Northern America,Americas
24300,Stuyvesant,New York,United States,Northern America,Americas
24301,Suffern,New York,United States,Northern America,Americas
24302,Sullivan,New York,United States,Northern America,Americas
24303,Summit,New York,United States,Northern America,Americas
24304,Sunset Bay,New York,United States,Northern America,Americas
24305,Swormville,New York,United States,Northern America,Americas
24306,Sylvan Beach,New York,United States,Northern America,Americas
24307,Syosset,New York,United States,Northern America,Americas
24308,Syracuse,New York,United States,Northern America,Americas
24309,Taghkanic,New York,United States,Northern America,Americas
24310,Tahawus,New York,United States,Northern America,Americas
24311,Tallman,New York,United States,Northern America,Americas
24312,Tannersville,New York,United States,Northern America,Americas
24313,Tappan,New York,United States,Northern America,Americas
24314,Tarrytown,New York,United States,Northern America,Americas
24315,Taylor,New York,United States,Northern America,Americas
24316,Terryville,New York,United States,Northern America,Americas
24317,The Bronx,New York,United States,Northern America,Americas
24318,The Glen,New York,United States,Northern America,Americas
24319,Theresa,New York,United States,Northern America,Americas
24320,Thiells,New York,United States,Northern America,Americas
24321,Thomaston,New York,United States,Northern America,Americas
24322,Thornwood,New York,United States,Northern America,Americas
24323,Thousand Island Park,New York,United States,Northern America,Americas
24324,Three Mile Bay,New York,United States,Northern America,Americas
24325,Throop,New York,United States,Northern America,Americas
24326,Thurman,New York,United States,Northern America,Americas
24327,Thurston,New York,United States,Northern America,Americas
24328,Ticonderoga,New York,United States,Northern America,Americas
24329,Tillson,New York,United States,Northern America,Americas
24330,Titusville,New York,United States,Northern America,Americas
24331,Tivoli,New York,United States,Northern America,Americas
24332,Toddville,New York,United States,Northern America,Americas
24333,Tomkins Cove,New York,United States,Northern America,Americas
24334,Tonawanda,New York,United States,Northern America,Americas
24335,Towers Corners,New York,United States,Northern America,Americas
24336,Town Line,New York,United States,Northern America,Americas
24337,Triangle,New York,United States,Northern America,Americas
24338,Tribes Hill,New York,United States,Northern America,Americas
24339,Troupsburg,New York,United States,Northern America,Americas
